order_number,customer_id,customer_name,part_number,order_date,promise_date,shipped_date,qty_ordered,qty_shipped,backorder_qty,otif_flag,fill_rate
SO20741,CUST-002,Customer Y,CL-7781,2025-08-05,2025-08-06,2025-08-05,23,16,7,0,0.6956521739130435
SO20742,CUST-003,Customer Z,MN-5544,2025-12-10,2025-12-12,2025-12-14,12,5,7,0,0.4166666666666667
SO20743,CUST-002,Customer Y,MN-5544,2024-11-09,2024-11-13,2024-11-13,18,14,4,0,0.7777777777777778
SO20744,CUST-002,Customer Y,MN-5544,2025-09-17,2025-09-18,2025-09-20,38,32,6,0,0.8421052631578947
SO20745,CUST-002,Customer Y,CL-7781,2024-11-10,2024-11-14,2024-11-15,31,31,0,0,1.0
SO20746,CUST-003,Customer Z,AX-4312,2024-05-08,2024-05-09,2024-05-11,24,20,4,0,0.8333333333333334
SO20747,CUST-002,Customer Y,BR-2208,2024-06-21,2024-06-24,2024-06-26,11,9,2,0,0.8181818181818182
SO20748,CUST-002,Customer Y,BR-2208,2024-09-16,2024-09-19,2024-09-18,28,23,5,0,0.8214285714285714
SO20749,CUST-003,Customer Z,BR-2208,2026-02-16,2026-02-18,2026-02-20,28,21,7,0,0.75
SO20750,CUST-002,Customer Y,BR-2208,2025-01-28,2025-01-31,2025-01-31,14,9,5,0,0.6428571428571429
SO20751,CUST-003,Customer Z,BR-2208,2025-01-12,2025-01-16,2025-01-15,16,9,7,0,0.5625
SO20752,CUST-001,Customer X,CL-7781,2024-11-25,2024-11-28,2024-11-28,22,16,6,0,0.7272727272727273
SO20753,CUST-001,Customer X,ZX-9910,2026-01-24,2026-01-28,2026-01-29,17,13,4,0,0.7647058823529411
SO20754,CUST-003,Customer Z,AX-4312,2024-09-22,2024-09-26,2024-09-26,17,16,1,0,0.9411764705882353
SO20755,CUST-002,Customer Y,BR-2208,2024-10-29,2024-11-02,2024-11-02,29,28,1,0,0.9655172413793104
SO20756,CUST-002,Customer Y,CL-7781,2024-05-26,2024-05-30,2024-06-01,22,18,4,0,0.8181818181818182
SO20757,CUST-002,Customer Y,AX-4312,2025-03-27,2025-03-30,2025-03-30,22,14,8,0,0.6363636363636364
SO20758,CUST-001,Customer X,ZX-9910,2026-01-23,2026-01-27,2026-01-26,14,10,4,0,0.7142857142857143
SO20759,CUST-002,Customer Y,CL-7781,2025-03-29,2025-03-30,2025-03-30,17,11,6,0,0.6470588235294118
SO20760,CUST-001,Customer X,MN-5544,2025-04-03,2025-04-04,2025-04-03,28,21,7,0,0.75
SO20761,CUST-001,Customer X,ZX-9910,2025-05-25,2025-05-28,2025-05-27,23,15,8,0,0.6521739130434783
SO20762,CUST-003,Customer Z,CL-7781,2025-12-23,2025-12-25,2025-12-26,30,23,7,0,0.7666666666666667
SO20763,CUST-002,Customer Y,ZX-9910,2025-12-08,2025-12-10,2025-12-10,15,11,4,0,0.7333333333333333
SO20764,CUST-002,Customer Y,ZX-9910,2025-05-10,2025-05-13,2025-05-15,7,1,6,0,0.14285714285714285
SO20765,CUST-003,Customer Z,AX-4312,2025-08-17,2025-08-19,2025-08-20,17,16,1,0,0.9411764705882353
SO20766,CUST-003,Customer Z,BR-2208,2025-08-16,2025-08-17,2025-08-18,15,6,9,0,0.4
SO20767,CUST-002,Customer Y,CL-7781,2025-04-29,2025-05-02,2025-05-03,35,35,0,0,1.0
SO20768,CUST-003,Customer Z,CL-7781,2024-06-10,2024-06-11,2024-06-11,29,29,0,1,1.0
SO20769,CUST-003,Customer Z,AX-4312,2024-09-10,2024-09-11,2024-09-11,19,10,9,0,0.5263157894736842
SO20770,CUST-002,Customer Y,ZX-9910,2026-01-06,2026-01-10,2026-01-10,10,2,8,0,0.2
SO20771,CUST-001,Customer X,ZX-9910,2024-08-03,2024-08-06,2024-08-08,8,7,1,0,0.875
SO20772,CUST-003,Customer Z,ZX-9910,2024-11-02,2024-11-05,2024-11-06,36,30,6,0,0.8333333333333334
SO20773,CUST-001,Customer X,AX-4312,2024-04-21,2024-04-25,2024-04-24,12,12,0,1,1.0
SO20774,CUST-003,Customer Z,MN-5544,2025-08-08,2025-08-11,2025-08-10,16,8,8,0,0.5
SO20775,CUST-003,Customer Z,MN-5544,2026-01-04,2026-01-06,2026-01-05,8,5,3,0,0.625
SO20776,CUST-001,Customer X,BR-2208,2026-01-23,2026-01-25,2026-01-26,18,11,7,0,0.6111111111111112
SO20777,CUST-001,Customer X,CL-7781,2026-01-18,2026-01-22,2026-01-21,30,29,1,0,0.9666666666666667
SO20778,CUST-003,Customer Z,AX-4312,2024-03-31,2024-04-02,2024-04-03,18,13,5,0,0.7222222222222222
SO20779,CUST-001,Customer X,MN-5544,2024-04-29,2024-05-01,2024-05-03,35,35,0,0,1.0
SO20780,CUST-001,Customer X,ZX-9910,2025-04-06,2025-04-07,2025-04-06,36,36,0,1,1.0
SO20781,CUST-002,Customer Y,MN-5544,2025-07-10,2025-07-11,2025-07-12,29,25,4,0,0.8620689655172413
SO20782,CUST-002,Customer Y,BR-2208,2024-05-22,2024-05-23,2024-05-25,27,22,5,0,0.8148148148148148
SO20783,CUST-003,Customer Z,CL-7781,2025-06-12,2025-06-13,2025-06-14,16,13,3,0,0.8125
SO20784,CUST-001,Customer X,CL-7781,2024-08-28,2024-08-31,2024-08-31,10,5,5,0,0.5
SO20785,CUST-001,Customer X,AX-4312,2024-08-25,2024-08-29,2024-08-29,12,5,7,0,0.4166666666666667
SO20786,CUST-003,Customer Z,AX-4312,2025-10-26,2025-10-30,2025-10-29,38,35,3,0,0.9210526315789473
SO20787,CUST-003,Customer Z,AX-4312,2025-08-19,2025-08-23,2025-08-22,39,34,5,0,0.8717948717948718
SO20788,CUST-002,Customer Y,BR-2208,2024-10-11,2024-10-14,2024-10-16,26,22,4,0,0.8461538461538461
SO20789,CUST-002,Customer Y,BR-2208,2026-01-14,2026-01-17,2026-01-16,32,23,9,0,0.71875
SO20790,CUST-001,Customer X,CL-7781,2025-03-24,2025-03-28,2025-03-27,20,14,6,0,0.7
SO20791,CUST-001,Customer X,BR-2208,2025-10-01,2025-10-05,2025-10-05,11,6,5,0,0.5454545454545454
SO20792,CUST-003,Customer Z,AX-4312,2025-05-19,2025-05-20,2025-05-19,8,7,1,0,0.875
SO20793,CUST-002,Customer Y,MN-5544,2024-09-10,2024-09-12,2024-09-12,9,8,1,0,0.8888888888888888
SO20794,CUST-003,Customer Z,MN-5544,2024-08-31,2024-09-02,2024-09-03,19,11,8,0,0.5789473684210527
SO20795,CUST-001,Customer X,BR-2208,2025-01-15,2025-01-18,2025-01-18,29,21,8,0,0.7241379310344828
SO20796,CUST-002,Customer Y,BR-2208,2025-11-26,2025-11-27,2025-11-26,25,17,8,0,0.68
SO20797,CUST-002,Customer Y,CL-7781,2024-08-14,2024-08-17,2024-08-19,26,20,6,0,0.7692307692307693
SO20798,CUST-002,Customer Y,AX-4312,2025-02-24,2025-02-25,2025-02-27,33,33,0,0,1.0
SO20799,CUST-001,Customer X,BR-2208,2025-10-07,2025-10-09,2025-10-09,33,30,3,0,0.9090909090909091
SO20800,CUST-002,Customer Y,CL-7781,2025-09-14,2025-09-15,2025-09-14,26,20,6,0,0.7692307692307693
SO20801,CUST-001,Customer X,ZX-9910,2024-12-18,2024-12-22,2024-12-24,13,5,8,0,0.38461538461538464
SO20802,CUST-002,Customer Y,BR-2208,2024-03-09,2024-03-13,2024-03-15,14,12,2,0,0.8571428571428571
SO20803,CUST-003,Customer Z,MN-5544,2024-03-23,2024-03-27,2024-03-29,21,19,2,0,0.9047619047619048
SO20804,CUST-003,Customer Z,ZX-9910,2024-09-14,2024-09-15,2024-09-14,8,2,6,0,0.25
SO20805,CUST-001,Customer X,BR-2208,2024-06-25,2024-06-29,2024-07-01,16,12,4,0,0.75
SO20806,CUST-003,Customer Z,AX-4312,2024-12-29,2024-12-30,2024-12-29,21,14,7,0,0.6666666666666666
SO20807,CUST-002,Customer Y,AX-4312,2024-11-10,2024-11-11,2024-11-13,36,32,4,0,0.8888888888888888
SO20808,CUST-001,Customer X,BR-2208,2024-12-29,2024-12-31,2025-01-01,16,16,0,0,1.0
SO20809,CUST-003,Customer Z,MN-5544,2025-07-25,2025-07-26,2025-07-27,38,33,5,0,0.868421052631579
SO20810,CUST-002,Customer Y,MN-5544,2024-05-10,2024-05-11,2024-05-13,24,16,8,0,0.6666666666666666
SO20811,CUST-003,Customer Z,ZX-9910,2024-03-26,2024-03-29,2024-03-28,27,27,0,1,1.0
SO20812,CUST-001,Customer X,AX-4312,2024-08-05,2024-08-07,2024-08-09,18,18,0,0,1.0
SO20813,CUST-001,Customer X,CL-7781,2024-05-07,2024-05-08,2024-05-09,37,37,0,0,1.0
SO20814,CUST-003,Customer Z,ZX-9910,2024-04-07,2024-04-08,2024-04-08,31,26,5,0,0.8387096774193549
SO20815,CUST-003,Customer Z,BR-2208,2024-09-01,2024-09-04,2024-09-04,37,35,2,0,0.9459459459459459
SO20816,CUST-002,Customer Y,AX-4312,2024-11-06,2024-11-09,2024-11-09,23,21,2,0,0.9130434782608695
SO20817,CUST-001,Customer X,BR-2208,2024-12-06,2024-12-10,2024-12-11,8,5,3,0,0.625
SO20818,CUST-002,Customer Y,AX-4312,2025-08-27,2025-08-30,2025-08-30,31,23,8,0,0.7419354838709677
SO20819,CUST-003,Customer Z,ZX-9910,2025-06-04,2025-06-06,2025-06-08,11,5,6,0,0.45454545454545453
SO20820,CUST-002,Customer Y,CL-7781,2025-08-31,2025-09-02,2025-09-04,30,21,9,0,0.7
SO20821,CUST-001,Customer X,CL-7781,2024-09-01,2024-09-03,2024-09-04,13,10,3,0,0.7692307692307693
SO20822,CUST-003,Customer Z,MN-5544,2025-09-05,2025-09-07,2025-09-06,20,15,5,0,0.75
SO20823,CUST-001,Customer X,MN-5544,2024-07-14,2024-07-15,2024-07-15,17,8,9,0,0.47058823529411764
SO20824,CUST-003,Customer Z,BR-2208,2025-05-18,2025-05-19,2025-05-21,34,27,7,0,0.7941176470588235
SO20825,CUST-001,Customer X,BR-2208,2025-12-12,2025-12-13,2025-12-13,22,21,1,0,0.9545454545454546
SO20826,CUST-003,Customer Z,ZX-9910,2024-09-04,2024-09-08,2024-09-10,13,11,2,0,0.8461538461538461
SO20827,CUST-001,Customer X,AX-4312,2025-12-22,2025-12-24,2025-12-24,25,22,3,0,0.88
SO20828,CUST-002,Customer Y,CL-7781,2025-07-19,2025-07-21,2025-07-21,12,3,9,0,0.25
SO20829,CUST-001,Customer X,MN-5544,2024-03-31,2024-04-04,2024-04-05,18,11,7,0,0.6111111111111112
SO20830,CUST-002,Customer Y,AX-4312,2025-06-29,2025-07-02,2025-07-03,21,17,4,0,0.8095238095238095
SO20831,CUST-003,Customer Z,BR-2208,2024-09-20,2024-09-22,2024-09-24,27,21,6,0,0.7777777777777778
SO20832,CUST-001,Customer X,ZX-9910,2025-11-03,2025-11-06,2025-11-07,19,15,4,0,0.7894736842105263
SO20833,CUST-001,Customer X,ZX-9910,2025-11-04,2025-11-08,2025-11-10,32,25,7,0,0.78125
SO20834,CUST-003,Customer Z,MN-5544,2025-09-10,2025-09-13,2025-09-13,6,1,5,0,0.16666666666666666
SO20835,CUST-001,Customer X,AX-4312,2024-03-27,2024-03-28,2024-03-30,13,12,1,0,0.9230769230769231
SO20836,CUST-002,Customer Y,BR-2208,2025-11-28,2025-11-29,2025-11-30,33,29,4,0,0.8787878787878788
SO20837,CUST-001,Customer X,MN-5544,2024-11-26,2024-11-29,2024-11-29,28,22,6,0,0.7857142857142857
SO20838,CUST-003,Customer Z,ZX-9910,2025-02-06,2025-02-08,2025-02-10,16,10,6,0,0.625
SO20839,CUST-001,Customer X,MN-5544,2025-05-04,2025-05-07,2025-05-08,37,29,8,0,0.7837837837837838
SO20840,CUST-001,Customer X,CL-7781,2025-07-11,2025-07-12,2025-07-13,36,35,1,0,0.9722222222222222
SO20841,CUST-003,Customer Z,AX-4312,2024-11-07,2024-11-10,2024-11-09,9,1,8,0,0.1111111111111111
SO20842,CUST-002,Customer Y,CL-7781,2025-02-03,2025-02-04,2025-02-04,9,7,2,0,0.7777777777777778
SO20843,CUST-002,Customer Y,MN-5544,2025-09-11,2025-09-12,2025-09-14,22,18,4,0,0.8181818181818182
SO20844,CUST-003,Customer Z,BR-2208,2025-09-08,2025-09-10,2025-09-10,28,21,7,0,0.75
SO20845,CUST-001,Customer X,CL-7781,2024-08-22,2024-08-25,2024-08-24,29,26,3,0,0.896551724137931
SO20846,CUST-002,Customer Y,AX-4312,2024-04-01,2024-04-05,2024-04-04,27,22,5,0,0.8148148148148148
SO20847,CUST-002,Customer Y,MN-5544,2025-11-08,2025-11-12,2025-11-12,10,8,2,0,0.8
SO20848,CUST-001,Customer X,CL-7781,2025-10-14,2025-10-17,2025-10-17,27,22,5,0,0.8148148148148148
SO20849,CUST-002,Customer Y,AX-4312,2025-05-09,2025-05-13,2025-05-13,28,28,0,1,1.0
SO20850,CUST-003,Customer Z,MN-5544,2025-01-02,2025-01-03,2025-01-02,10,6,4,0,0.6
SO20851,CUST-003,Customer Z,CL-7781,2024-06-02,2024-06-03,2024-06-02,33,27,6,0,0.8181818181818182
SO20852,CUST-001,Customer X,CL-7781,2024-08-21,2024-08-24,2024-08-25,5,0,5,0,0.0
SO20853,CUST-002,Customer Y,CL-7781,2026-01-03,2026-01-05,2026-01-07,23,16,7,0,0.6956521739130435
SO20854,CUST-002,Customer Y,MN-5544,2024-03-11,2024-03-14,2024-03-16,6,6,0,0,1.0
SO20855,CUST-002,Customer Y,MN-5544,2025-03-28,2025-03-31,2025-03-30,36,36,0,1,1.0
SO20856,CUST-001,Customer X,MN-5544,2025-09-25,2025-09-27,2025-09-26,15,6,9,0,0.4
SO20857,CUST-001,Customer X,AX-4312,2024-09-12,2024-09-16,2024-09-17,30,23,7,0,0.7666666666666667
SO20858,CUST-002,Customer Y,BR-2208,2024-03-31,2024-04-03,2024-04-05,21,21,0,0,1.0
SO20859,CUST-002,Customer Y,ZX-9910,2024-06-14,2024-06-18,2024-06-17,27,24,3,0,0.8888888888888888
SO20860,CUST-003,Customer Z,CL-7781,2025-02-27,2025-03-01,2025-03-01,32,32,0,1,1.0
SO20861,CUST-003,Customer Z,ZX-9910,2024-11-29,2024-12-02,2024-12-02,33,32,1,0,0.9696969696969697
SO20862,CUST-003,Customer Z,ZX-9910,2024-10-17,2024-10-21,2024-10-23,14,5,9,0,0.35714285714285715
SO20863,CUST-001,Customer X,ZX-9910,2024-07-04,2024-07-06,2024-07-05,14,13,1,0,0.9285714285714286
SO20864,CUST-002,Customer Y,AX-4312,2025-05-19,2025-05-20,2025-05-22,7,0,7,0,0.0
SO20865,CUST-001,Customer X,AX-4312,2024-05-01,2024-05-04,2024-05-04,6,5,1,0,0.8333333333333334
SO20866,CUST-003,Customer Z,CL-7781,2024-08-21,2024-08-24,2024-08-23,38,29,9,0,0.7631578947368421
SO20867,CUST-003,Customer Z,BR-2208,2025-03-07,2025-03-11,2025-03-10,8,0,8,0,0.0
SO20868,CUST-003,Customer Z,MN-5544,2024-05-20,2024-05-23,2024-05-22,29,29,0,1,1.0
SO20869,CUST-002,Customer Y,MN-5544,2024-09-29,2024-10-03,2024-10-02,38,30,8,0,0.7894736842105263
SO20870,CUST-003,Customer Z,BR-2208,2024-11-27,2024-11-29,2024-11-29,18,16,2,0,0.8888888888888888
SO20871,CUST-003,Customer Z,CL-7781,2025-03-09,2025-03-11,2025-03-13,21,19,2,0,0.9047619047619048
SO20872,CUST-001,Customer X,CL-7781,2025-11-15,2025-11-16,2025-11-16,21,14,7,0,0.6666666666666666
SO20873,CUST-001,Customer X,ZX-9910,2024-11-18,2024-11-19,2024-11-18,11,7,4,0,0.6363636363636364
SO20874,CUST-002,Customer Y,BR-2208,2025-12-31,2026-01-04,2026-01-06,21,17,4,0,0.8095238095238095
SO20875,CUST-003,Customer Z,AX-4312,2025-01-08,2025-01-12,2025-01-13,30,28,2,0,0.9333333333333333
SO20876,CUST-003,Customer Z,ZX-9910,2024-06-02,2024-06-06,2024-06-08,17,15,2,0,0.8823529411764706
SO20877,CUST-003,Customer Z,ZX-9910,2025-03-08,2025-03-09,2025-03-08,35,27,8,0,0.7714285714285715
SO20878,CUST-002,Customer Y,MN-5544,2025-03-25,2025-03-27,2025-03-27,21,14,7,0,0.6666666666666666
SO20879,CUST-002,Customer Y,CL-7781,2024-05-27,2024-05-29,2024-05-28,17,13,4,0,0.7647058823529411
SO20880,CUST-001,Customer X,AX-4312,2024-03-17,2024-03-18,2024-03-17,5,0,5,0,0.0
SO20881,CUST-001,Customer X,CL-7781,2025-08-01,2025-08-05,2025-08-06,8,5,3,0,0.625
SO20882,CUST-001,Customer X,ZX-9910,2024-03-22,2024-03-25,2024-03-27,14,6,8,0,0.42857142857142855
SO20883,CUST-003,Customer Z,CL-7781,2025-02-06,2025-02-08,2025-02-08,31,24,7,0,0.7741935483870968
SO20884,CUST-002,Customer Y,AX-4312,2024-04-29,2024-05-03,2024-05-03,7,7,0,1,1.0
SO20885,CUST-002,Customer Y,MN-5544,2024-10-25,2024-10-27,2024-10-28,19,13,6,0,0.6842105263157895
SO20886,CUST-002,Customer Y,BR-2208,2024-07-05,2024-07-09,2024-07-09,18,16,2,0,0.8888888888888888
SO20887,CUST-003,Customer Z,MN-5544,2024-12-25,2024-12-26,2024-12-25,7,2,5,0,0.2857142857142857
SO20888,CUST-001,Customer X,MN-5544,2024-12-02,2024-12-05,2024-12-06,16,11,5,0,0.6875
SO20889,CUST-002,Customer Y,AX-4312,2024-07-02,2024-07-03,2024-07-03,37,35,2,0,0.9459459459459459
SO20890,CUST-003,Customer Z,AX-4312,2024-08-10,2024-08-13,2024-08-15,15,10,5,0,0.6666666666666666
SO20891,CUST-001,Customer X,AX-4312,2024-06-09,2024-06-13,2024-06-14,23,18,5,0,0.782608695652174
SO20892,CUST-001,Customer X,CL-7781,2025-03-28,2025-04-01,2025-04-01,39,36,3,0,0.9230769230769231
SO20893,CUST-002,Customer Y,BR-2208,2025-01-20,2025-01-21,2025-01-20,23,18,5,0,0.782608695652174
SO20894,CUST-003,Customer Z,BR-2208,2024-11-05,2024-11-09,2024-11-11,31,23,8,0,0.7419354838709677
SO20895,CUST-001,Customer X,ZX-9910,2024-11-20,2024-11-21,2024-11-21,7,5,2,0,0.7142857142857143
SO20896,CUST-001,Customer X,CL-7781,2025-02-28,2025-03-04,2025-03-06,27,25,2,0,0.9259259259259259
SO20897,CUST-002,Customer Y,BR-2208,2026-01-04,2026-01-06,2026-01-08,10,7,3,0,0.7
SO20898,CUST-002,Customer Y,BR-2208,2026-01-30,2026-02-02,2026-02-04,31,27,4,0,0.8709677419354839
SO20899,CUST-003,Customer Z,AX-4312,2025-06-26,2025-06-30,2025-07-02,17,12,5,0,0.7058823529411765
SO20900,CUST-003,Customer Z,BR-2208,2024-04-30,2024-05-03,2024-05-04,26,22,4,0,0.8461538461538461
SO20901,CUST-002,Customer Y,ZX-9910,2025-04-27,2025-04-29,2025-04-29,35,31,4,0,0.8857142857142857
SO20902,CUST-003,Customer Z,CL-7781,2025-01-03,2025-01-04,2025-01-04,29,22,7,0,0.7586206896551724
SO20903,CUST-003,Customer Z,BR-2208,2025-11-14,2025-11-18,2025-11-20,27,25,2,0,0.9259259259259259
SO20904,CUST-001,Customer X,ZX-9910,2024-11-20,2024-11-22,2024-11-24,23,15,8,0,0.6521739130434783
SO20905,CUST-002,Customer Y,MN-5544,2025-04-01,2025-04-05,2025-04-05,27,25,2,0,0.9259259259259259
SO20906,CUST-002,Customer Y,ZX-9910,2025-11-15,2025-11-17,2025-11-18,20,20,0,0,1.0
SO20907,CUST-002,Customer Y,MN-5544,2025-10-17,2025-10-21,2025-10-22,15,11,4,0,0.7333333333333333
SO20908,CUST-002,Customer Y,AX-4312,2026-02-10,2026-02-11,2026-02-13,18,17,1,0,0.9444444444444444
SO20909,CUST-001,Customer X,CL-7781,2024-10-01,2024-10-03,2024-10-05,9,3,6,0,0.3333333333333333
SO20910,CUST-001,Customer X,ZX-9910,2025-03-15,2025-03-18,2025-03-20,18,14,4,0,0.7777777777777778
SO20911,CUST-001,Customer X,AX-4312,2024-12-28,2025-01-01,2024-12-31,8,5,3,0,0.625
SO20912,CUST-002,Customer Y,CL-7781,2024-05-22,2024-05-26,2024-05-28,21,18,3,0,0.8571428571428571
SO20913,CUST-002,Customer Y,BR-2208,2024-12-25,2024-12-27,2024-12-29,33,30,3,0,0.9090909090909091
SO20914,CUST-001,Customer X,ZX-9910,2024-07-11,2024-07-13,2024-07-12,14,6,8,0,0.42857142857142855
SO20915,CUST-002,Customer Y,ZX-9910,2025-12-26,2025-12-30,2025-12-29,18,15,3,0,0.8333333333333334
SO20916,CUST-001,Customer X,MN-5544,2025-10-17,2025-10-21,2025-10-23,17,16,1,0,0.9411764705882353
SO20917,CUST-002,Customer Y,BR-2208,2024-08-08,2024-08-09,2024-08-08,20,15,5,0,0.75
SO20918,CUST-001,Customer X,BR-2208,2025-08-01,2025-08-02,2025-08-01,10,5,5,0,0.5
SO20919,CUST-003,Customer Z,BR-2208,2024-06-29,2024-07-02,2024-07-04,16,13,3,0,0.8125
SO20920,CUST-002,Customer Y,AX-4312,2024-11-23,2024-11-24,2024-11-26,37,33,4,0,0.8918918918918919
SO20921,CUST-001,Customer X,AX-4312,2024-03-12,2024-03-15,2024-03-16,12,5,7,0,0.4166666666666667
SO20922,CUST-003,Customer Z,AX-4312,2024-11-17,2024-11-18,2024-11-18,36,27,9,0,0.75
SO20923,CUST-002,Customer Y,MN-5544,2024-12-18,2024-12-20,2024-12-22,26,26,0,0,1.0
SO20924,CUST-002,Customer Y,CL-7781,2024-08-19,2024-08-22,2024-08-23,8,4,4,0,0.5
SO20925,CUST-002,Customer Y,CL-7781,2025-12-20,2025-12-22,2025-12-24,15,15,0,0,1.0
SO20926,CUST-003,Customer Z,MN-5544,2024-03-06,2024-03-07,2024-03-07,28,24,4,0,0.8571428571428571
SO20927,CUST-003,Customer Z,MN-5544,2024-10-23,2024-10-26,2024-10-28,21,14,7,0,0.6666666666666666
SO20928,CUST-002,Customer Y,CL-7781,2025-03-29,2025-04-01,2025-03-31,31,28,3,0,0.9032258064516129
SO20929,CUST-001,Customer X,CL-7781,2024-07-07,2024-07-09,2024-07-10,26,25,1,0,0.9615384615384616
SO20930,CUST-003,Customer Z,ZX-9910,2024-09-19,2024-09-20,2024-09-20,7,2,5,0,0.2857142857142857
SO20931,CUST-002,Customer Y,MN-5544,2025-08-05,2025-08-06,2025-08-08,10,8,2,0,0.8
SO20932,CUST-003,Customer Z,BR-2208,2025-03-01,2025-03-04,2025-03-04,18,13,5,0,0.7222222222222222
SO20933,CUST-001,Customer X,AX-4312,2024-03-31,2024-04-04,2024-04-05,37,29,8,0,0.7837837837837838
SO20934,CUST-001,Customer X,CL-7781,2025-01-04,2025-01-05,2025-01-04,33,29,4,0,0.8787878787878788
SO20935,CUST-002,Customer Y,CL-7781,2024-09-11,2024-09-13,2024-09-13,10,7,3,0,0.7
SO20936,CUST-003,Customer Z,MN-5544,2024-12-21,2024-12-25,2024-12-24,29,21,8,0,0.7241379310344828
SO20937,CUST-002,Customer Y,BR-2208,2026-02-14,2026-02-18,2026-02-19,30,27,3,0,0.9
SO20938,CUST-003,Customer Z,BR-2208,2024-09-13,2024-09-17,2024-09-16,20,18,2,0,0.9
SO20939,CUST-002,Customer Y,ZX-9910,2024-10-04,2024-10-08,2024-10-09,30,23,7,0,0.7666666666666667
SO20940,CUST-001,Customer X,CL-7781,2025-11-01,2025-11-04,2025-11-05,5,0,5,0,0.0
SO20941,CUST-003,Customer Z,AX-4312,2025-05-28,2025-06-01,2025-05-31,13,8,5,0,0.6153846153846154
SO20942,CUST-002,Customer Y,ZX-9910,2024-07-21,2024-07-25,2024-07-25,31,25,6,0,0.8064516129032258
SO20943,CUST-003,Customer Z,CL-7781,2025-12-23,2025-12-26,2025-12-25,25,18,7,0,0.72
SO20944,CUST-002,Customer Y,ZX-9910,2025-10-26,2025-10-30,2025-11-01,23,22,1,0,0.9565217391304348
SO20945,CUST-001,Customer X,CL-7781,2025-12-16,2025-12-19,2025-12-19,18,14,4,0,0.7777777777777778
SO20946,CUST-003,Customer Z,MN-5544,2025-12-25,2025-12-29,2025-12-29,36,30,6,0,0.8333333333333334
SO20947,CUST-001,Customer X,ZX-9910,2024-11-09,2024-11-13,2024-11-13,17,10,7,0,0.5882352941176471
SO20948,CUST-002,Customer Y,CL-7781,2024-09-08,2024-09-11,2024-09-11,16,14,2,0,0.875
SO20949,CUST-001,Customer X,AX-4312,2025-03-21,2025-03-23,2025-03-24,22,19,3,0,0.8636363636363636
SO20950,CUST-003,Customer Z,BR-2208,2025-01-01,2025-01-04,2025-01-03,31,23,8,0,0.7419354838709677
SO20951,CUST-002,Customer Y,AX-4312,2025-10-31,2025-11-03,2025-11-04,5,0,5,0,0.0
SO20952,CUST-003,Customer Z,ZX-9910,2025-01-19,2025-01-21,2025-01-22,11,4,7,0,0.36363636363636365
SO20953,CUST-003,Customer Z,CL-7781,2025-12-10,2025-12-14,2025-12-15,14,13,1,0,0.9285714285714286
SO20954,CUST-003,Customer Z,AX-4312,2025-04-23,2025-04-26,2025-04-25,35,29,6,0,0.8285714285714286
SO20955,CUST-002,Customer Y,AX-4312,2024-11-21,2024-11-22,2024-11-23,26,20,6,0,0.7692307692307693
SO20956,CUST-001,Customer X,CL-7781,2024-04-10,2024-04-11,2024-04-11,31,26,5,0,0.8387096774193549
SO20957,CUST-002,Customer Y,ZX-9910,2025-02-19,2025-02-20,2025-02-22,28,22,6,0,0.7857142857142857
SO20958,CUST-001,Customer X,MN-5544,2026-01-21,2026-01-25,2026-01-26,7,5,2,0,0.7142857142857143
SO20959,CUST-002,Customer Y,AX-4312,2025-02-12,2025-02-16,2025-02-17,21,12,9,0,0.5714285714285714
SO20960,CUST-001,Customer X,CL-7781,2025-02-08,2025-02-09,2025-02-09,34,34,0,1,1.0
SO20961,CUST-002,Customer Y,BR-2208,2025-02-05,2025-02-06,2025-02-08,27,22,5,0,0.8148148148148148
SO20962,CUST-003,Customer Z,MN-5544,2025-06-30,2025-07-04,2025-07-03,24,24,0,1,1.0
SO20963,CUST-001,Customer X,ZX-9910,2025-04-30,2025-05-01,2025-05-01,11,9,2,0,0.8181818181818182
SO20964,CUST-001,Customer X,BR-2208,2025-04-06,2025-04-08,2025-04-10,34,29,5,0,0.8529411764705882
SO20965,CUST-003,Customer Z,CL-7781,2025-03-22,2025-03-24,2025-03-23,11,7,4,0,0.6363636363636364
SO20966,CUST-001,Customer X,MN-5544,2025-10-01,2025-10-05,2025-10-06,38,38,0,0,1.0
SO20967,CUST-001,Customer X,ZX-9910,2026-01-15,2026-01-16,2026-01-16,29,25,4,0,0.8620689655172413
SO20968,CUST-003,Customer Z,CL-7781,2024-09-10,2024-09-14,2024-09-15,25,16,9,0,0.64
SO20969,CUST-001,Customer X,MN-5544,2025-07-31,2025-08-04,2025-08-04,9,8,1,0,0.8888888888888888
SO20970,CUST-003,Customer Z,AX-4312,2025-08-06,2025-08-10,2025-08-11,15,10,5,0,0.6666666666666666
SO20971,CUST-003,Customer Z,CL-7781,2025-08-31,2025-09-01,2025-09-03,26,22,4,0,0.8461538461538461
SO20972,CUST-003,Customer Z,MN-5544,2024-08-16,2024-08-20,2024-08-22,10,9,1,0,0.9
SO20973,CUST-003,Customer Z,CL-7781,2024-10-31,2024-11-03,2024-11-03,27,24,3,0,0.8888888888888888
SO20974,CUST-001,Customer X,AX-4312,2024-09-03,2024-09-04,2024-09-05,36,27,9,0,0.75
SO20975,CUST-001,Customer X,MN-5544,2025-06-15,2025-06-17,2025-06-16,18,15,3,0,0.8333333333333334
